,Unnamed: 0,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
1445,2,Go First,31/01/2022,Bengaluru,Ahmedabad,06:30,19:25,1 stop via Mumbai,"₹ 6,017"
1446,3,Go First,31/01/2022,Bengaluru,Ahmedabad,05:30,19:30,1 stop via Kolkata,"₹ 6,017"
1447,4,Go First,31/01/2022,Bengaluru,Ahmedabad,15:45,22:40,1 stop via Goa,"₹ 6,017"
1448,5,Go First,31/01/2022,Bengaluru,Ahmedabad,16:45,00:05,1 stop via Mumbai,"₹ 6,017"
1449,6,Go First,31/01/2022,Bengaluru,Ahmedabad,22:00,02:40,1 stop via Pune,"₹ 6,017"
1450,7,Go First,31/01/2022,Bengaluru,Ahmedabad,17:20,02:40,1 stop via Pune,"₹ 6,017"
1451,8,Go First,31/01/2022,Bengaluru,Ahmedabad,11:50,02:40,1 stop via Pune,"₹ 6,017"
1452,9,Go First,31/01/2022,Bengaluru,Ahmedabad,22:00,07:30,1 stop via New Delhi,"₹ 6,017"
1453,10,IndiGo,31/01/2022,Bengaluru,Ahmedabad,02:45,05:00,Non stop,"₹ 6,018"
1454,11,Go First,31/01/2022,Bengaluru,Ahmedabad,05:40,07:50,Non stop,"₹ 6,018"
1455,12,IndiGo,31/01/2022,Bengaluru,Ahmedabad,16:45,19:05,Non stop,"₹ 6,018"
1456,13,IndiGo,31/01/2022,Bengaluru,Ahmedabad,18:35,20:45,Non stop,"₹ 6,018"
1457,14,Go First,31/01/2022,Bengaluru,Ahmedabad,18:50,20:55,Non stop,"₹ 6,018"
1458,15,IndiGo,31/01/2022,Bengaluru,Ahmedabad,13:05,18:05,1 stop via Hyderabad,"₹ 6,018"
1459,16,IndiGo,31/01/2022,Bengaluru,Ahmedabad,09:20,18:05,1 stop via Hyderabad,"₹ 6,018"
1460,17,IndiGo,31/01/2022,Bengaluru,Ahmedabad,12:40,18:30,1 stop via Mumbai,"₹ 6,018"
1461,18,IndiGo,31/01/2022,Bengaluru,Ahmedabad,08:05,18:30,1 stop via Mumbai,"₹ 6,018"
1462,19,IndiGo,31/01/2022,Bengaluru,Ahmedabad,14:50,20:20,1 stop via Chennai,"₹ 6,018"
1463,20,IndiGo,31/01/2022,Bengaluru,Ahmedabad,09:20,20:20,1 stop via Chennai,"₹ 6,018"
1464,21,Spicejet,31/01/2022,Bengaluru,Ahmedabad,06:20,21:55,1 stop via Udaipur,"₹ 6,018"
1465,22,IndiGo,31/01/2022,Bengaluru,Ahmedabad,17:15,23:50,1 stop via Pune,"₹ 6,018"
1466,23,Air India,31/01/2022,Bengaluru,Ahmedabad,13:20,18:50,1 stop via New Delhi,"₹ 9,277"
1467,24,Vistara,31/01/2022,Bengaluru,Ahmedabad,11:30,20:05,1 stop via New Delhi,"₹ 10,491"
1468,0,IndiGo,25/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,918"
1469,1,Air India,25/01/2022,Bengaluru,Tirupati,06:30,13:35,1 stop via Hyderabad,"₹ 7,384"
1470,2,Air India,25/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1471,3,IndiGo,25/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,498"
1472,4,Air India,25/01/2022,Bengaluru,Tirupati,05:45,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1473,5,Air India,25/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1474,6,Air India,25/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1475,7,Air India,25/01/2022,Bengaluru,Tirupati,17:20,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1476,8,Air India,25/01/2022,Bengaluru,Tirupati,06:40,13:35,"4 stop via Mysore,Kochi,New Delhi,Hyderabad","₹ 18,882"
1477,0,IndiGo,26/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,498"
1478,1,Star Air,26/01/2022,Bengaluru,Tirupati,08:40,11:30,1 stop via Kalaburagi,"₹ 4,818"
1479,2,Air India,26/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1480,3,Air India,26/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1481,4,Air India,26/01/2022,Bengaluru,Tirupati,11:50,13:35,"3 stop via Bhubaneswar,New Delhi,Hyderabad","₹ 14,842"
1482,5,Air India,26/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1483,6,Air India,26/01/2022,Bengaluru,Tirupati,17:50,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1484,7,Air India,26/01/2022,Bengaluru,Tirupati,12:50,13:35,"4 stop via Patna,Kolkata,New Delhi,Hyderabad","₹ 17,779"
1485,0,IndiGo,27/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 4,548"
1486,1,Air India,27/01/2022,Bengaluru,Tirupati,07:35,13:35,1 stop via Hyderabad,"₹ 7,384"
1487,2,Air India,27/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1488,3,IndiGo,27/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,498"
1489,4,Air India,27/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1490,5,Air India,27/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1491,6,Air India,27/01/2022,Bengaluru,Tirupati,17:50,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1492,0,Star Air,28/01/2022,Bengaluru,Tirupati,08:40,11:30,1 stop via Kalaburagi,"₹ 4,118"
1493,1,IndiGo,28/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 4,863"
1494,2,Air India,28/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1495,3,Air India,28/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1496,4,Air India,28/01/2022,Bengaluru,Tirupati,11:50,13:35,"3 stop via Bhubaneswar,New Delhi,Hyderabad","₹ 14,842"
1497,5,Air India,28/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,519"
1498,6,Air India,28/01/2022,Bengaluru,Tirupati,17:50,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,519"
1499,0,IndiGo,29/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 5,178"
1500,1,Air India,29/01/2022,Bengaluru,Tirupati,06:30,13:35,1 stop via Hyderabad,"₹ 7,384"
1501,2,Air India,29/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1502,3,IndiGo,29/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,708"
1503,4,Air India,29/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1504,5,Air India,29/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1505,6,Air India,29/01/2022,Bengaluru,Tirupati,17:50,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1506,0,IndiGo,30/01/2022,Bengaluru,Tirupati,10:25,11:45,Non stop,"₹ 3,708"
1507,1,Star Air,30/01/2022,Bengaluru,Tirupati,08:40,11:30,1 stop via Kalaburagi,"₹ 4,618"
1508,2,Air India,30/01/2022,Bengaluru,Tirupati,06:30,13:35,1 stop via Hyderabad,"₹ 7,384"
1509,3,Air India,30/01/2022,Bengaluru,Tirupati,19:00,13:35,"3 stop via Goa,New Delhi,Hyderabad","₹ 13,162"
1510,4,Air India,30/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 14,524"
1511,5,Air India,30/01/2022,Bengaluru,Tirupati,11:50,13:35,"3 stop via Bhubaneswar,New Delhi,Hyderabad","₹ 14,842"
1512,6,Air India,30/01/2022,Bengaluru,Tirupati,21:00,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1513,7,Air India,30/01/2022,Bengaluru,Tirupati,17:50,13:35,"2 stop via New Delhi,Hyderabad","₹ 16,099"
1514,0,Go First,25/01/2022,Bengaluru,Mumbai,10:50,12:30,Non stop,"₹ 5,177"
1515,1,Go First,25/01/2022,Bengaluru,Mumbai,20:25,07:45,1 stop via Kolkata,"₹ 5,177"
1516,2,Go First,25/01/2022,Bengaluru,Mumbai,18:50,08:25,1 stop via Ahmedabad,"₹ 5,177"
1517,3,IndiGo,25/01/2022,Bengaluru,Mumbai,07:00,08:50,Non stop,"₹ 5,178"
1518,4,IndiGo,25/01/2022,Bengaluru,Mumbai,08:05,09:55,Non stop,"₹ 5,178"
1519,5,IndiGo,25/01/2022,Bengaluru,Mumbai,12:40,14:30,Non stop,"₹ 5,178"
1520,6,IndiGo,25/01/2022,Bengaluru,Mumbai,19:35,21:35,Non stop,"₹ 5,178"
1521,7,IndiGo,25/01/2022,Bengaluru,Mumbai,07:20,11:35,1 stop via Mangalore,"₹ 5,178"
1522,8,IndiGo,25/01/2022,Bengaluru,Mumbai,07:20,11:35,1 stop via Mangalore,"₹ 5,178"
1523,9,IndiGo,25/01/2022,Bengaluru,Mumbai,05:50,12:05,1 stop via Kochi,"₹ 5,178"
1524,10,IndiGo,25/01/2022,Bengaluru,Mumbai,06:15,14:25,1 stop via Goa,"₹ 5,178"
1525,11,IndiGo,25/01/2022,Bengaluru,Mumbai,09:20,16:35,1 stop via Hyderabad,"₹ 5,178"
1526,12,IndiGo,25/01/2022,Bengaluru,Mumbai,13:35,17:45,1 stop via Goa,"₹ 5,178"
1527,13,IndiGo,25/01/2022,Bengaluru,Mumbai,19:20,23:25,1 stop via Hyderabad,"₹ 5,178"
1528,14,IndiGo,25/01/2022,Bengaluru,Mumbai,16:20,23:25,1 stop via Hyderabad,"₹ 5,178"
1529,15,Air India,25/01/2022,Bengaluru,Mumbai,06:45,08:35,Non stop,"₹ 5,179"
1530,16,Air India,25/01/2022,Bengaluru,Mumbai,19:10,21:05,Non stop,"₹ 5,179"
1531,17,Vistara,25/01/2022,Bengaluru,Mumbai,09:30,11:25,Non stop,"₹ 5,180"
1532,18,Vistara,25/01/2022,Bengaluru,Mumbai,19:55,21:40,Non stop,"₹ 5,757"
1533,19,Air India,25/01/2022,Bengaluru,Mumbai,19:00,00:10,1 stop via Goa,"₹ 7,384"
